"word","id","nature","index_word","frequency"
"详细",127,"ad",23,192
"质量检查",127,"n",2,147
"状况",127,"n",20,19
"白字",128,"n",12,1
"操作",128,"v",25,10
"操作",128,"v",28,10
"拆封",128,"v",3,134
"待机",128,"n",37,1
"访问",128,"v",40,158
"非",128,"h",17,9
"改为",128,"v",32,2
"工厂",128,"n",14,1
"供应商",128,"n",41,135
"故障",128,"n",19,3
"光标",128,"n",26,1
"画面",128,"n",16,50
"画面",128,"n",38,50
"键",128,"n",24,14
"键",128,"n",30,14
"键",128,"n",34,14
"界面",128,"n",13,19
"界面",128,"n",22,19
"蓝底",128,"x",11,1
"流程",128,"n",8,147
"模式",128,"n",15,1
"品质",128,"n",10,148
"切换",128,"v",21,12
"全新",128,"d",1,137
"确保",128,"v",9,154
"确认",128,"v",33,30
"三包",128,"m",5,187
"生活",128,"vn",43,246
"时",128,"n",6,161
"手动",128,"n",20,2
"未",128,"d",2,139
"详细",128,"ad",42,192
"遥控",128,"vn",29,3
"遥控器",128,"n",23,46
"移至",128,"v",27,1
"硬件",128,"n",18,1
"正品",128,"n",4,213
"质量检查",128,"n",7,147
"中",128,"f",39,135
"重启",128,"v",36,15
"状态",128,"n",31,1
"自行",128,"r",35,8
"收费",129,"n",2,46
"送来",129,"v",1,5
"包容",130,"v",33,4
"本店",130,"n",3,55
"拆封",130,"v",8,134
"店",130,"n",5,57
"更多人",130,"x",29,4
"后期",130,"t",31,49
"力求",130,"n",17,17
"流程",130,"n",14,147
"满意",130,"v",30,12
"满意",130,"v",23,12
"品质",130,"n",16,148
"倾听",130,"v",25,3
"全新",130,"d",9,137
"确保",130,"v",15,154
"三包",130,"m",11,187
"生活",130,"vn",34,246
"时",130,"n",12,161
"所售",130,"v",6,55
"添麻烦",130,"l",2,9
"未",130,"d",7,139
"小伙伴",130,"n",18,12
"小伙伴",130,"n",20,12
"小伙伴",130,"n",22,12
"小伙伴",130,"n",26,12
"心声",130,"n",27,3
"需求",130,"v",19,24
"赞许",130,"v",21,3
"真的",130,"d",1,24
"正品",130,"n",10,213
"正品",130,"n",4,213
"质量检查",130,"n",13,147
"中",130,"f",24,135
"中有",130,"x",32,18
"做出",130,"v",28,3
"保证",131,"v",13,9
"不便",131,"c",2,41
"材料",131,"n",27,19
"查看",131,"v",23,49
"拆封",131,"v",5,134
"带来",131,"v",1,90
"供应商",131,"n",31,135
"核实",131,"n",22,16
"极致",131,"d",26,18
"介绍",131,"v",18,52
"力争",131,"nz",24,18
"流程",131,"n",10,147
"每一件",131,"l",25,18
"明细",131,"ad",21,25
"品质",131,"n",12,148
"全新",131,"d",3,137
"确保",131,"v",11,154
"三包",131,"m",7,187
"商品",131,"n",17,102
"设计",131,"vn",28,21
"生活",131,"vn",33,246
"时",131,"n",8,161
"售后",131,"n",14,106
"调试",131,"vn",16,12
"网点",131,"n",15,9
"未",131,"d",4,139
"下方",131,"f",20,32
"详细",131,"ad",32,192
"页面",131,"n",19,65
"优秀",131,"a",30,26
"正品",131,"n",6,213
"质量",131,"n",29,78
"质量检查",131,"n",9,147
"保障",132,"v",15,17
"不便",132,"c",3,41
"查看",132,"v",11,49
"打造出",132,"l",25,2
"带来",132,"v",2,90
"导致",132,"v",19,20
"第三方",132,"m",16,24
"高标准",132,"n",27,2
"高品质",132,"n",23,2
"故障",132,"n",21,3
"核实",132,"n",10,16
"后期",132,"t",28,49
"机",132,"n",20,10
"架子",132,"n",17,5
"架子",132,"n",13,5
"交易",132,"n",1,2
"介绍",132,"v",6,52
"理解",132,"v",30,29
"明细",132,"ad",9,25
"商品",132,"n",5,102
"商品质量",132,"n",26,3
"深表歉意",132,"vn",4,5
"生活",132,"vn",31,246
"提供",132,"v",14,79
"下方",132,"f",8,32
"页面",132,"n",7,65
"用料",132,"n",22,2
"原厂",132,"n",12,1
"原则",132,"n",24,2
"质量",132,"n",18,78
"中有",132,"x",29,18
"不到",133,"v",1,9
"降下",133,"v",3,1
"一周",133,"m",2,2
"不断加强",134,"i",6,27
"不断完善",134,"l",12,24
"不好",134,"d",4,74
"差评",134,"x",2,37
"带来",134,"v",3,90
"访问",134,"v",18,158
"非常重视",134,"l",5,20
"更好",134,"d",16,58
"更好",134,"d",14,58
"供应商",134,"n",19,135
"购物",134,"n",15,123
"环节",134,"n",10,20
"解答",134,"v",17,48
"免费",134,"vn",1,9
"生活",134,"vn",21,246
"水平",134,"n",9,43
"提供",134,"v",13,79
"提升",134,"v",8,48
"详细",134,"ad",20,192
"意识",134,"n",7,27
"中",134,"f",11,135
"包装",135,"v",150,21
"便宜",135,"a",126,16
"补偿",135,"vn",103,1
"不到",135,"v",1,9
"部",135,"n",75,4
"部",135,"n",68,4
"部",135,"n",72,4
"部",135,"n",52,4
"拆封",135,"v",136,134
"拆下来",135,"v",15,1
"承担",135,"v",26,8
"打开",135,"v",20,6
"导致",135,"v",42,20
"倒霉",135,"a",111,2
"地区",135,"n",66,3
"地区",135,"n",50,3
"地区",135,"n",73,3
"第一次",135,"m",112,9
"订单",135,"n",146,47
"订单",135,"n",153,47
"发货",135,"n",145,35
"发货",135,"n",152,35
"发现",135,"v",21,13
"反复",135,"v",70,1
"反正",135,"d",88,5
"反正",135,"d",63,5
"访问",135,"v",158,158
"非",135,"h",34,9
"感觉",135,"n",3,13
"感觉",135,"n",83,13
"感觉",135,"n",55,13
"干什么",135,"l",121,1
"搞",135,"v",123,2
"更差",135,"x",8,1
"更好",135,"d",156,58
"供应商",135,"n",159,135
"固定",135,"a",117,2
"顾客",135,"nr",109,6
"顾客",135,"nr",105,6
"顾客",135,"nr",65,6
"顾客",135,"nr",19,6
"顾客",135,"nr",25,6
"挂架",135,"v",9,25
"痕迹",135,"n",94,1
"很差",135,"x",5,2
"很大",135,"a",61,3
"划痕",135,"n",92,1
"话",135,"n",59,1
"换",135,"nz",97,8
"换新",135,"nz",45,1
"回复",135,"v",119,31
"回执单",135,"n",30,1
"活动",135,"vn",124,27
"价保",135,"x",130,4
"价格比",135,"n",125,3
"价值",135,"n",101,1
"架子",135,"n",118,5
"检测",135,"vn",29,32
"讲出",135,"v",49,1
"讲内屏",135,"x",81,1
"讲外",135,"x",77,1
"解决",135,"v",157,48
"京豆",135,"x",100,1
"就让",135,"v",24,1
"具体情况",135,"l",32,1
"客户",135,"n",96,15
"客户",135,"n",44,15
"客户",135,"n",99,15
"块钱",135,"n",127,2
"快递",135,"v",85,12
"快递",135,"v",67,12
"快递",135,"v",74,12
"快递",135,"v",46,12
"快递",135,"v",51,12
"快递",135,"v",71,12
"垃圾",135,"n",122,26
"理由",135,"n",62,1
"领导",135,"n",53,2
"领导",135,"n",56,2
"流程",135,"n",141,147
"流氓",135,"n",133,1
"卖不带",135,"x",116,1
"满意",135,"v",115,12
"忙",135,"v",120,1
"明明",135,"t",36,2
"内容",135,"n",148,18
"拍",135,"v",13,2
"拍",135,"v",16,2
"拍照",135,"v",11,2
"品质",135,"n",143,148
"屏",135,"n",78,12
"屏坏",135,"x",95,2
"屏幕",135,"n",38,42
"屏幕",135,"n",22,42
"清单",135,"a",151,15
"取件",135,"x",64,2
"取件",135,"x",47,2
"权力",135,"n",60,1
"全新",135,"d",134,137
"确保",135,"v",142,154
"人民币",135,"n",102,1
"认",135,"v",110,1
"三包",135,"m",138,187
"三四天",135,"m",69,1
"商品",135,"n",149,102
"商品",135,"n",144,102
"生活",135,"vn",161,246
"时",135,"n",48,161
"时",135,"n",139,161
"时间",135,"n",129,19
"实价",135,"n",104,1
"售后",135,"n",6,106
"售后",135,"n",114,106
"售后",135,"n",28,106
"水平",135,"n",7,43
"损坏",135,"v",79,6
"损坏",135,"v",82,6
"损坏",135,"v",39,6
"损坏",135,"v",23,6
"同意",135,"d",57,4
"同意",135,"d",43,4
"同意",135,"d",54,4
"推",135,"v",90,2
"外观",135,"n",91,10
"完后",135,"x",10,1
"往外",135,"x",89,2
"忘",135,"v",12,1
"为准",135,"v",155,30
"维修",135,"v",108,4
"未",135,"d",135,139
"问",135,"n",84,10
"无耻",135,"a",132,3
"显示",135,"v",147,32
"显示",135,"v",154,32
"线下",135,"n",107,1
"详细",135,"ad",160,192
"写",135,"v",33,5
"写",135,"v",40,5
"写",135,"v",31,5
"新",135,"a",98,8
"序列号",135,"n",14,1
"一个多月",135,"m",128,2
"一个月",135,"m",2,5
"一会儿",135,"m",76,2
"一会儿",135,"m",80,2
"员",135,"zg",86,3
"再装",135,"x",17,1
"责任",135,"n",27,1
"怎么回事",135,"l",87,3
"找",135,"v",106,16
"这句",135,"x",58,1
"真的",135,"d",131,24
"正品",135,"n",137,213
"质量",135,"n",4,78
"质量",135,"n",35,78
"质量",135,"n",113,78
"质量检查",135,"n",140,147
"撞击",135,"v",93,1
"走",135,"v",18,8
"左上角",135,"f",41,1
"左下角",135,"m",37,1
"保障",136,"v",28,17
"本店",136,"n",3,55
"拆封",136,"v",8,134
"出售",136,"vn",16,9
"带来",136,"v",1,90
"导致",136,"v",21,20
"店",136,"n",5,57
"法定",136,"n",25,12
"工程师",136,"n",22,19
"购物",136,"n",2,123
"检测",136,"vn",23,32
"流程",136,"n",13,147
"履行职责",136,"n",27,12
"品质",136,"n",15,148
"权益",136,"n",29,25
"全新",136,"d",9,137
"确保",136,"v",14,154
"三包",136,"m",18,187
"三包",136,"m",26,187
"商品",136,"n",17,102
"生活",136,"vn",33,246
"时",136,"n",11,161
"售后",136,"n",31,106
"所售",136,"v",6,55
"团队",136,"n",32,8
"完善",136,"v",30,35
"为准",136,"v",24,30
"未",136,"d",7,139
"原因",136,"n",20,12
"正品",136,"n",10,213
"正品",136,"n",4,213
"质量",136,"n",19,78
"质量检查",136,"n",12,147
"本店",137,"n",3,55
"不好",137,"d",1,74
"拆封",137,"v",8,134
"店",137,"n",5,57
"告知",137,"v",19,14
"购物",137,"n",2,123
"回复",137,"v",21,31
"会为",137,"x",24,43
"解答",137,"v",22,48
"解决",137,"v",23,48
"流程",137,"n",14,147
"品质",137,"n",16,148
"全新",137,"d",9,137
"确保",137,"v",15,154
"三包",137,"m",11,187
"生活",137,"vn",25,246
"时",137,"n",12,161
"所售",137,"v",6,55
"未",137,"d",7,139
"详细描述",137,"n",18,13
"针对性",137,"n",20,22
"正品",137,"n",4,213
"正品",137,"n",10,213
"质量检查",137,"n",13,147
"中",137,"f",17,135
"版本",138,"n",48,25
"本店",138,"n",3,55
"不好",138,"d",1,74
"拆封",138,"v",8,134
"大气",138,"n",23,1
"店",138,"n",5,57
"而成",138,"x",39,6
"该款",138,"r",18,23
"该款",138,"r",24,23
"高清",138,"nr",49,25
"购物",138,"n",2,123
"观赏",138,"v",52,15
"海量",138,"n",19,2
"后续",138,"v",53,3
"画面",138,"n",25,50
"画面",138,"n",29,50
"会为",138,"x",58,43
"技术",138,"n",54,42
"胶片",138,"n",36,6
"精致",138,"a",22,4
"蓝屏",138,"x",44,4
"流程",138,"n",14,147
"明",138,"a",33,6
"拍摄",138,"v",38,7
"片源",138,"n",51,28
"片源",138,"n",20,28
"漂亮",138,"a",42,6
"品质",138,"n",16,148
"屏幕",138,"n",43,42
"清晰",138,"a",32,29
"全新",138,"d",9,137
"确保",138,"v",15,154
"三包",138,"m",11,187
"色彩",138,"n",26,17
"升级",138,"vn",45,23
"生活",138,"vn",59,246
"时",138,"n",12,161
"售后",138,"n",56,106
"所售",138,"v",6,55
"图像",138,"n",35,16
"团队",138,"n",57,8
"外观",138,"n",21,10
"完善",138,"v",55,35
"未",138,"d",7,139
"无损",138,"v",50,2
"物体",138,"n",31,12
"系统",138,"n",46,40
"细节",138,"n",40,23
"鲜明",138,"a",41,5
"相机",138,"d",37,7
"选购",138,"v",17,21
"帧",138,"q",34,6
"真实",138,"d",27,12
"正品",138,"n",10,213
"正品",138,"n",4,213
"质量检查",138,"n",13,147
"中",138,"f",30,135
"自然",138,"d",28,6
"最新",138,"d",47,22
"差评",139,"x",4,37
"第一次",139,"m",1,9
"买然",139,"x",2,1
"失望",139,"v",3,4
"不好",140,"d",1,74
"店家",140,"n",2,1
"再慢",140,"d",3,1
"参加",141,"v",17,6
"拆封",141,"v",4,134
"访问",141,"v",20,158
"国家",141,"n",8,10
"活动",141,"vn",19,27
"活动",141,"vn",11,27
"活动",141,"vn",18,27
"可靠",141,"v",7,14
"全新",141,"d",2,137
"三包",141,"m",9,187
"商品",141,"n",16,102
"商品",141,"n",10,102
"商品",141,"n",12,102
"生活",141,"vn",22,246
"授权",141,"v",1,10
"为准",141,"v",15,30
"未",141,"d",3,139
"显示",141,"v",14,32
"详细",141,"ad",21,192
"页面",141,"n",13,65
"正品",141,"n",5,213
"质量",141,"n",6,78
"便宜",142,"a",4,16
"寸",142,"m",2,2
"感觉",142,"n",14,13
"高速",142,"d",10,1
"黑白",142,"z",3,1
"画面",142,"n",9,50
"坏",142,"a",6,8
"机是",142,"x",5,3
"解决问题",142,"n",8,4
"卡顿",142,"x",18,4
"流畅",142,"a",15,2
"没人",142,"l",7,2
"手机",142,"n",16,22
"手机",142,"n",17,22
"刷新率",142,"n",13,4
"刷新率",142,"n",19,4
"撕裂",142,"v",12,1
"台",142,"q",1,3
"与动",142,"x",11,1
"定格",143,"n",2,1
"鬼",143,"n",5,1
"卡死",143,"nr",1,2
"说话",143,"v",4,3
"照样",143,"d",3,1
"逼",144,"v",5,1
"花大价",144,"x",1,1
"会员",144,"n",6,36
"节目",144,"n",3,3
"水货",144,"n",2,1
"太少",144,"nr",4,1
"查看",145,"v",15,49
"第三方",145,"m",3,24
"电话",145,"n",12,39
"二维码",145,"n",26,7
"访问",145,"v",29,158
"费",145,"v",5,25
"辅材费",145,"x",6,14
"公司",145,"n",4,22
"公众",145,"n",20,6
"供应商",145,"n",30,135
"关注",145,"v",18,11
"后期",145,"t",27,49
"介绍",145,"v",9,52
"签收",145,"v",23,12
"扫描",145,"v",24,7
"商品",145,"n",8,102
"生活",145,"vn",32,246
"收费",145,"n",13,46
"外包装",145,"n",25,7
"微信",145,"x",17,7
"委托",145,"n",2,14
"详细",145,"ad",31,192
"选择",145,"v",1,40
"页面",145,"n",10,65
"预约",145,"v",16,47
"预约",145,"v",11,47
"预约",145,"v",22,47
"仔细",145,"ad",14,23
"账号",145,"n",21,8
"之家",145,"r",19,6
"中",145,"f",28,135
"自理",145,"vn",7,14
"刚买",146,"x",1,11
"会员",146,"n",7,36
"降价",146,"n",3,36
"满意",146,"v",5,12
"欺骗",146,"v",6,2
"三天",146,"m",2,3
"真",146,"d",4,7
"版本",147,"n",28,25
"毕现",147,"v",9,5
"不好",147,"d",1,74
"超高",147,"v",3,7
"动态",147,"n",13,6
"多彩",147,"b",20,4
"方式",147,"n",33,9
"分辨率",147,"n",6,18
"分毫",147,"m",8,5
"高",147,"a",12,9
"高清",147,"nr",23,25
"更新",147,"d",32,18
"供应商",147,"n",35,135
"购物",147,"n",2,123
"观赏",147,"v",25,15
"画质",147,"n",5,13
"会为",147,"x",36,43
"片源",147,"n",24,28
"清",147,"t",4,9
"清晰可见",147,"l",11,5
"确认",147,"v",26,30
"色彩",147,"n",15,17
"升级",147,"vn",31,23
"生动",147,"vn",16,5
"生活",147,"vn",37,246
"是否是",147,"l",29,15
"瞬间",147,"t",10,5
"所得",147,"v",22,4
"图像",147,"n",14,16
"无效",147,"a",34,5
"物体",147,"n",18,12
"系统",147,"n",27,40
"细节",147,"n",7,23
"细节",147,"n",17,23
"眼见",147,"n",21,4
"真实",147,"d",19,12
"最新",147,"d",30,22
"半个",148,"m",20,2
"不错",148,"a",2,8
"不行",148,"v",7,7
"次",148,"q",23,2
"第二台",148,"m",12,2
"第三台",148,"m",16,3
"第四",148,"m",18,1
"第一台",148,"m",8,3
"黑线",148,"n",11,1
"卡屏",148,"x",15,1
"力",148,"n",4,2
"屏幕",148,"n",9,42
"屏幕",148,"n",22,42
"屏幕",148,"n",13,42
"情况",148,"n",25,22
"闪屏",148,"x",17,5
"闪屏",148,"x",14,5
"闪屏",148,"x",24,5
"售后",148,"n",1,106
"台",148,"q",19,3
"物流",148,"n",3,9
"小时",148,"n",21,3
"心累",148,"v",27,1
"一条",148,"m",10,1
"真心",148,"d",6,6
"真心",148,"d",26,6
"质量",148,"n",5,78
"版本",149,"n",7,25
"保障",149,"v",24,17
"操作",149,"v",26,10
"出售",149,"vn",12,9
"导致",149,"v",17,20
"法定",149,"n",21,12
"高清",149,"nr",2,25
"更新",149,"d",11,18
"工程师",149,"n",18,19
"供应商",149,"n",33,135
"观赏",149,"v",4,15
"回复",149,"v",31,31
"会为",149,"x",35,43
"检测",149,"vn",19,32
"解答",149,"v",32,48
"解决",149,"v",29,48
"履行职责",149,"n",23,12
"片源",149,"n",3,28
"权益",149,"n",25,25
"确认",149,"v",5,30
"三包",149,"m",22,187
"三包",149,"m",14,187
"商品",149,"n",13,102
"升级",149,"vn",10,23
"生活",149,"vn",36,246
"是否是",149,"l",8,15
"为准",149,"v",20,30
"系统",149,"n",6,40
"详细",149,"ad",34,192
"选择",149,"v",1,40
"依然",149,"d",27,7
"异常",149,"d",28,6
"原因",149,"n",16,12
"针对性",149,"n",30,22
"质量",149,"n",15,78
"最新",149,"d",9,22
"色彩",150,"n",1,17
"模糊",151,"a",3,27
"图像",151,"n",2,16
"右下角",151,"f",1,2
"说明书",152,"n",1,2
"过后",153,"t",4,1
"没人管",153,"l",5,2
"售",153,"v",3,2
"太差",153,"n",2,21
"质量",153,"n",1,78
"大部分",154,"m",10,6
"访问",154,"v",20,158
"付费",154,"v",16,11
"供应商",154,"n",21,135
"观看",154,"v",17,33
"观看",154,"v",12,33
"会员",154,"n",15,36
"技术",154,"n",19,42
"流程",154,"n",5,147
"免费",154,"vn",11,9
"内置",154,"n",8,6
"品质",154,"n",7,148
"确保",154,"v",6,154
"软件",154,"n",18,20
"三包",154,"m",2,187
"生活",154,"vn",23,246
"时",154,"n",3,161
"详细",154,"ad",22,192
"需求",154,"v",13,24
"正品",154,"n",1,213
"质量检查",154,"n",4,147
"资源",154,"n",14,21
"资源",154,"n",9,21
"后能",155,"x",7,1
"回复",155,"v",4,31
"两天",155,"m",3,4
"螺丝",155,"n",2,5
"配件",155,"n",1,3
"评价",155,"n",6,9
"希望",155,"v",5,7
"版本",156,"n",39,25
"而成",156,"x",29,6
"访问",156,"v",45,158
"该款",156,"r",10,23
"高清",156,"nr",34,25
"更新",156,"d",43,18
"供应商",156,"n",46,135
"购物",156,"n",1,123
"观赏",156,"v",36,15
"画面",156,"n",19,50
"画面",156,"n",15,50
"技术",156,"n",44,42
"胶片",156,"n",26,6
"精致",156,"a",13,4
"流程",156,"n",6,147
"明",156,"a",23,6
"拍摄",156,"v",28,7
"片源",156,"n",35,28
"漂亮",156,"a",32,6
"品质",156,"n",8,148
"屏幕",156,"n",14,42
"清晰",156,"a",22,29
"确保",156,"v",7,154
"确认",156,"v",37,30
"三包",156,"m",3,187
"色彩",156,"n",16,17
"商品",156,"n",11,102
"升级",156,"vn",42,23
"生活",156,"vn",48,246
"时",156,"n",4,161
"是否是",156,"l",40,15
"图像",156,"n",25,16
"外观",156,"n",12,10
"物体",156,"n",21,12
"系统",156,"n",38,40
"细节",156,"n",30,23
"鲜明",156,"a",31,5
"相机",156,"d",27,7
"详细",156,"ad",47,192
"选购",156,"v",9,21
"选择",156,"v",33,40
"帧",156,"q",24,6
"真实",156,"d",17,12
"正品",156,"n",2,213
"质量检查",156,"n",5,147
"中",156,"f",20,135
"自然",156,"d",18,6
"最新",156,"d",41,22
"爱奇艺",157,"x",4,8
"差评",157,"x",7,37
"兑现",157,"v",3,1
"跟进",157,"v",2,1
"年卡",157,"x",6,1
"售后",157,"n",1,106
"一年",157,"m",5,2
"急眼",158,"d",5,1
"老人家",158,"n",12,2
"路程",158,"n",10,5
"人员",158,"n",8,26
"人员",158,"n",1,26
"上门",158,"ns",7,37
"太远",158,"x",11,1
"态度",158,"n",2,12
"态度",158,"n",6,12
"调试",158,"vn",14,12
"问个问题",158,"n",4,1
"闲",158,"n",9,1
"在家",158,"r",13,3
"真差",158,"n",3,2
"安排",159,"v",7,1
"包涵",159,"v",10,1
"包容",159,"v",11,4
"带来",159,"v",1,90
"等待时间",159,"n",6,7
"工作人员",159,"n",8,2
"购买",159,"v",4,35
"购物",159,"n",2,123
"热情",159,"n",3,2
"上门",159,"ns",9,37
"生活",159,"vn",12,246
"需求",159,"v",5,24
"不便",160,"c",2,41
"带来",160,"v",1,90
"访问",160,"v",19,158
"改善",160,"v",3,21
"更好",160,"d",10,58
"供应商",160,"n",20,135
"购物",160,"n",11,123
"后期",160,"t",17,49
"力求",160,"n",8,17
"流程",160,"n",14,147
"培训",160,"vn",5,41
"品质",160,"n",16,148
"确保",160,"v",15,154
"生活",160,"vn",22,246
"时",160,"n",12,161
"水平",160,"n",7,43
"提供",160,"v",9,79
"提升",160,"v",6,48
"详细",160,"ad",21,192
"员工",160,"n",4,14
"质量检查",160,"n",13,147
"中",160,"f",18,135
"到货",161,"v",1,8
"东西",161,"ns",2,16
"购物",161,"n",4,123
"瑕疵",161,"n",3,1
"保修期",162,"n",4,1
"超",162,"v",1,2
"吃饭",162,"v",6,2
"答非所问",162,"l",3,3
"多久",162,"m",5,1
"反正",162,"d",8,5
"垃圾",162,"n",2,26
"无言以对",162,"i",9,1
"闲人",162,"n",7,1
"不便",163,"c",12,41
"查看",163,"v",31,49
"拆封",163,"v",15,134
"带来",163,"v",11,90
"电话",163,"n",28,39
"访问",163,"v",34,158
"符合",163,"v",3,1
"更好",163,"d",32,58
"供应商",163,"n",35,135
"解决",163,"v",33,48
"介绍",163,"v",25,52
"距离",163,"n",9,4
"看图",163,"v",1,1
"坑",163,"n",6,9
"流程",163,"n",20,147
"品质",163,"n",22,148
"全新",163,"d",13,137
"确保",163,"v",21,154
"人为",163,"n",2,1
"三包",163,"m",17,187
"商品",163,"n",24,102
"生活",163,"vn",37,246
"时",163,"n",18,161
"收费",163,"n",10,46
"收费",163,"n",29,46
"提供",163,"v",23,79
"退换",163,"v",4,2
"未",163,"d",14,139
"详细",163,"ad",36,192
"页面",163,"n",26,65
"一米",163,"m",8,1
"移机",163,"x",7,1
"预约",163,"v",27,47
"仔细",163,"ad",30,23
"真够",163,"a",5,2
"正品",163,"n",16,213
"质量检查",163,"n",19,147
"掉价",164,"v",3,5
"刚买",164,"x",1,11
"几天",164,"m",2,12
"操作",165,"v",13,10
"操作",165,"v",24,10
"拆封",165,"v",3,134
"程序",165,"n",19,2
"访问",165,"v",27,158
"供应商",165,"n",28,135
"管家",165,"n",20,2
"后台",165,"n",14,4
"后台",165,"n",17,4
"界面",165,"n",15,19
"卡顿",165,"x",11,4
"垃圾",165,"n",23,26
"流程",165,"n",8,147
"内存",165,"n",22,3
"品质",165,"n",10,148
"清理",165,"a",21,4
"清理",165,"a",16,4
"全新",165,"d",1,137
"确保",165,"v",9,154
"三包",165,"m",5,187
"生活",165,"vn",30,246
"时",165,"n",6,161
"未",165,"d",2,139
"现象",165,"n",12,4
"详细",165,"ad",29,192
"依然",165,"d",25,7
"异常",165,"d",26,6
"运行",165,"v",18,11
"正品",165,"n",4,213
"质量检查",165,"n",7,147
"并会",166,"x",18,4
"不断完善",166,"l",20,24
"拆封",166,"v",5,134
"带来",166,"v",1,90
"访问",166,"v",25,158
"奉献给",166,"v",17,4
"供应商",166,"n",26,135
"购物",166,"n",2,123
"关注",166,"v",22,11
"后期",166,"t",23,49
"客户",166,"n",13,15
"流程",166,"n",10,147
"品质",166,"n",12,148
"全新",166,"d",3,137
"确保",166,"v",11,154
"三包",166,"m",7,187
"生活",166,"vn",28,246
"时",166,"n",8,161
"完善",166,"v",16,35
"为本",166,"x",14,4
"未",166,"d",4,139
"详细",166,"ad",27,192
"信心",166,"n",21,4
"正品",166,"n",6,213
"质量检查",166,"n",9,147
"中",166,"f",19,135
"中",166,"f",15,135
"中",166,"f",24,135
"差评",167,"x",1,37
"第一次",167,"m",2,9
"懂行",168,"v",9,1
"家里人",168,"nrt",8,1
"垃圾",168,"n",7,26
"售后",168,"n",1,106
"售后",168,"n",6,106
"随意",168,"d",10,1
"挺快",168,"v",5,1
"同步",168,"d",3,1
"推销",168,"v",11,2
"物流",168,"n",4,9
"专业",168,"n",2,2
"感觉",169,"n",5,13
"好差",169,"x",7,2
"画面质量",169,"n",6,6
"评价",169,"n",1,9
"清晰",169,"a",8,29
"伤透",169,"v",4,1
"商品",169,"n",2,102
"无关",169,"v",3,2
"没空",170,"v",1,1
"版本",171,"n",45,25
"本店",171,"n",3,55
"不好",171,"d",1,74
"拆封",171,"v",8,134
"此款",171,"r",17,1
"店",171,"n",5,57
"而成",171,"x",32,6
"方式",171,"n",50,9
"高清",171,"nr",36,25
"高清",171,"nr",40,25
