"word","id","nature","index_word","frequency"
"质量",56,"n",69,33
"质量",56,"n",43,33
"专注",56,"v",138,1
"装",56,"v",95,8
"追求",56,"v",158,1
"总体",56,"n",121,12
"最佳",56,"z",162,2
"做工",56,"v",57,6
"爸爸",57,"n",18,1
"操作",57,"v",6,43
"第二天",57,"m",5,12
"电影",57,"n",19,22
"儿多",57,"x",24,1
"功能",57,"n",12,138
"广场",57,"n",16,1
"广告",57,"n",22,14
"很快",57,"d",2,87
"画质",57,"n",25,44
"简单",57,"a",7,54
"控制",57,"v",10,18
"来学",57,"x",15,1
"厉害",57,"a",13,1
"妈妈",57,"n",14,1
"清晰",57,"a",26,130
"声音洪亮",57,"n",27,2
"特别",57,"d",8,66
"体验",57,"n",28,19
"投屏",57,"x",11,23
"晚上",57,"t",3,8
"舞",57,"v",17,1
"物流",57,"n",1,46
"喜欢",57,"v",21,62
"下单",57,"n",4,14
"一家人",57,"n",20,1
"有点儿",57,"r",23,2
"语音",57,"n",9,66
"大小",58,"b",6,115
"发货",58,"n",1,11
"服务",58,"vn",10,40
"合适",58,"a",7,35
"很快",58,"d",3,87
"后期",58,"t",9,2
"画面",58,"n",4,58
"快捷",58,"a",8,4
"清晰",58,"a",5,130
"速度",58,"n",2,167
"边框",59,"n",16,48
"操作",59,"v",29,43
"操作",59,"v",8,43
"第二台",59,"m",5,2
"第一台",59,"m",6,4
"服务",59,"vn",2,40
"毫不犹豫",59,"l",12,3
"很窄",59,"a",17,13
"换台",59,"v",11,1
"家里",59,"s",10,63
"价格",59,"n",3,51
"简单",59,"a",9,54
"看不到",59,"v",18,1
"控制",59,"v",26,18
"老人",59,"n",27,16
"美观",59,"nz",32,14
"内置",59,"n",21,20
"屏",59,"n",14,38
"屏幕",59,"n",19,170
"设置",59,"vn",7,7
"时尚",59,"n",31,18
"实惠",59,"vn",4,25
"送货",59,"v",1,53
"同学",59,"n",23,24
"小爱",59,"x",22,40
"小孩",59,"n",28,9
"新款",59,"n",15,2
"选",59,"zg",13,7
"样子",59,"n",30,1
"遥控器",59,"n",24,31
"一如既往",59,"i",20,2
"语音",59,"n",25,66
"总体",59,"n",33,12
"包装",60,"v",7,21
"拆封",60,"v",18,1
"发现",60,"v",37,8
"高",60,"a",12,85
"观看",60,"v",26,8
"果断",60,"d",16,3
"很快",60,"d",3,87
"画面",60,"n",24,58
"坏",60,"a",15,3
"机",60,"n",6,28
"机",60,"n",30,28
"家电",60,"j",10,6
"家里",60,"s",13,63
"简单",60,"a",21,54
"脚架",60,"n",19,2
"京东",60,"ns",1,79
"开机",60,"n",22,20
"破损",60,"v",9,1
"认真仔细",60,"z",5,1
"三星",60,"nz",14,3
"上柜",60,"n",20,1
"师傅",60,"nr",4,67
"试看",60,"v",23,1
"受限于",60,"l",29,1
"舒适",60,"a",27,4
"送货",60,"v",2,53
"体积小",60,"n",33,1
"体验",60,"n",38,19
"外接",60,"x",34,1
"完好",60,"a",8,3
"细腻",60,"a",25,9
"性价比",60,"n",11,66
"选",60,"zg",17,7
"音腔",60,"x",32,1
"音响",60,"n",35,18
"音质",60,"n",28,30
"暂时",60,"d",36,5
"自带",60,"n",31,5
"安上",61,"v",5,2
"超",61,"v",13,13
"超快",61,"x",19,2
"服务",61,"vn",22,40
"购物",61,"n",24,18
"够",61,"zg",11,18
"好物",61,"x",26,1
"画面",61,"n",8,58
"急",61,"v",3,1
"家里",61,"s",1,63
"家人",61,"n",6,7
"价格",61,"n",12,51
"京东",61,"ns",25,79
"快递",61,"v",17,36
"满意",61,"v",23,73
"屏幕",61,"n",10,170
"清晰",61,"a",9,130
"上门",61,"ns",21,10
"师傅",61,"nr",20,67
"实惠",61,"vn",14,25
"速度",61,"n",18,167
"喜欢",61,"v",7,62
"先",61,"d",4,1
"绚丽",61,"a",16,1
"颜色",61,"n",15,14
"装修",61,"v",2,8
"薄",62,"a",7,6
"播放",62,"v",19,16
"不卡",62,"x",14,7
"尺寸",62,"n",21,137
"寸",62,"m",4,55
"大小",62,"b",23,115
"大小",62,"b",22,115
"好多",62,"m",6,7
"好看",62,"v",8,29
"很大",62,"a",3,34
"很爽",62,"a",5,10
"距离",62,"n",27,9
"屏幕",62,"n",18,170
"屏幕",62,"n",15,170
"清晰",62,"a",20,130
"三米",62,"m",28,2
"适合",62,"v",25,15
"速度",62,"n",11,167
"速度",62,"n",10,167
"厅",62,"n",29,1
"挺快",62,"v",12,8
"外观",62,"n",2,165
"外形",62,"n",1,118
"我家",62,"r",26,8
"一点",62,"m",13,15
"音效",62,"n",16,149
"音效",62,"n",17,149
"运行",62,"v",9,133
"真的",62,"d",24,51
"大气",63,"n",4,28
"连接",63,"v",9,9
"速度",63,"n",8,167
"速度",63,"n",6,167
"外观",63,"n",2,165
"外观",63,"n",3,165
"外形",63,"n",1,118
"无线",63,"n",10,3
"运行",63,"v",5,133
"运行",63,"v",7,133
"比较简单",64,"l",38,1
"播放",64,"v",27,16
"操作",64,"v",37,43
"超乎",64,"v",21,1
"寸",64,"m",3,55
"大气",64,"n",6,28
"功能",64,"n",16,138
"购",64,"v",8,2
"画质",64,"n",23,44
"家里",64,"s",32,63
"讲",64,"v",11,4
"就购",64,"x",12,1
"卡顿",64,"x",25,5
"看着",64,"v",5,19
"款式",64,"n",14,2
"老人",64,"n",33,16
"流畅",64,"a",28,32
"满意",64,"v",40,73
"朋友",64,"n",10,6
"强大",64,"a",17,9
"清晰",64,"a",24,130
"失望",64,"v",13,4
"时尚",64,"n",2,18
"搜索",64,"v",30,3
"特别",64,"d",35,66
"听",64,"v",9,5
"通电",64,"j",18,5
"外观",64,"n",1,165
"网络",64,"n",26,24
"喜欢",64,"v",36,62
"喜欢",64,"v",15,62
"想象",64,"n",22,8
"小孩",64,"n",34,9
"效果",64,"n",20,131
"用到",64,"v",39,1
"语音",64,"n",29,66
"整体",64,"n",4,12
"知",64,"v",19,1
"质感",64,"n",7,2
"准确",64,"a",31,2
"便宜",65,"a",23,12
"沉",65,"v",36,1
"尺寸",65,"n",10,137
"尺寸",65,"n",7,137
"打电话",65,"l",28,8
"大气",65,"n",5,28
"大小",65,"b",8,115
"代工",65,"n",13,3
"第三方",65,"m",30,3
"非常丰富",65,"l",33,2
"高端",65,"n",4,9
"搞",65,"v",21,3
"厚",65,"a",35,1
"厚度",65,"n",18,8
"厚度",65,"n",17,8
"厚度",65,"n",34,8
"活动",65,"vn",22,14
"价格",65,"n",38,51
"里",65,"f",16,7
"满意",65,"v",37,73
"配置",65,"v",14,13
"屏",65,"n",12,38
"确认",65,"v",29,3
"上档次",65,"b",6,11
"时间",65,"n",26,14
"市场",65,"n",31,1
"舒适",65,"a",11,4
"送货",65,"v",27,53
"送货",65,"v",24,53
"特别",65,"d",39,66
"图片",65,"n",15,3
"外观",65,"n",3,165
"外观",65,"n",2,165
"外形",65,"n",1,118
"五寸",65,"m",20,3
"五十",65,"m",19,2
"想要",65,"v",9,8
"约定",65,"v",25,2
"资源",65,"n",32,9
"操作",66,"v",11,43
"尺寸",66,"n",5,137
"合适",66,"a",6,35
"价位",66,"n",2,12
"款式",66,"n",1,2
"清晰度",66,"n",9,39
"色彩",66,"n",8,31
"实物",66,"n",4,2
"挺大",66,"x",7,3
"投屏",66,"x",12,23
"无敌",66,"v",3,4
"语音",66,"n",10,66
"棒",67,"zg",81,21
"棒棒",67,"n",82,10
"包装",67,"v",49,21
"保障",67,"v",63,2
"边框",67,"n",17,48
"冰箱",67,"n",56,2
"冰箱",67,"n",59,2
"插电试",67,"x",53,2
"拆开",67,"v",50,1
"产品",67,"n",28,32
"超级",67,"b",95,16
"尺寸",67,"n",83,137
"尺寸",67,"n",142,137
"寸",67,"m",144,55
"打电话",67,"l",74,8
"大屏",67,"x",14,4
"大小",67,"b",84,115
"大小",67,"b",143,115
"大雨",67,"n",78,1
"当天",67,"t",69,15
"当天",67,"t",73,15
"当天",67,"t",71,15
"当天",67,"t",11,15
"当天",67,"t",9,15
"第二天",67,"m",76,12
"电器",67,"n",37,9
"店",67,"n",40,3
"东西",67,"ns",65,14
"放在",67,"v",108,18
"高清",67,"nr",15,17
"告知",67,"v",55,1
"更好",67,"d",100,5
"功能",67,"n",129,138
"功能",67,"n",86,138
"功能",67,"n",26,138
"购买",67,"v",121,24
"关注",67,"v",117,2
"果断",67,"d",120,3
"很棒",67,"a",105,29
"很棒",67,"a",46,29
"很棒",67,"a",21,29
"很大",67,"a",85,34
"很大",67,"a",135,34
"很快",67,"d",141,87
"很快",67,"d",139,87
"很快",67,"d",7,87
"很爽",67,"a",145,10
"画质",67,"n",99,44
"换",67,"nz",123,5
"活动",67,"vn",1,14
"家电",67,"j",34,6
"家电",67,"j",52,6
"家里",67,"s",36,63
"家里",67,"s",122,63
"家里",67,"s",109,63
"家用电器",67,"n",115,1
"价位",67,"n",12,12
"降价",67,"n",119,2
"进屋",67,"v",48,1
"京东",67,"ns",38,79
"京东",67,"ns",60,79
"敬业精神",67,"n",79,1
"久",67,"a",118,7
"开启",67,"v",30,1
"看着",67,"v",94,19
"空调",67,"n",68,2
"跨",67,"v",4,1
"来装",67,"x",77,2
"力",67,"n",67,10
"没话说",67,"l",80,4
"没话说",67,"l",43,4
"模式",67,"n",32,10
"屏幕",67,"n",132,170
"屏幕",67,"n",92,170
"墙上",67,"s",110,3
"清晰",67,"a",131,130
"清晰",67,"a",88,130
"清晰",67,"a",107,130
"清晰",67,"a",98,130
"区域",67,"n",5,1
"全屏",67,"n",127,12
"确保",67,"v",51,1
"色彩",67,"n",16,31
"声音",67,"n",134,29
"声音",67,"n",20,29
"师傅",67,"nr",66,67
"时代",67,"n",35,2
"时间",67,"n",2,14
"实体店",67,"n",64,1
"售后",67,"n",62,7
"爽",67,"nr",96,8
"送",67,"v",47,6
"送到",67,"v",10,20
"送到",67,"v",8,20
"送到",67,"v",70,20
"送货",67,"v",44,53
"速度",67,"n",42,167
"速度",67,"n",137,167
"速度",67,"n",90,167
"态度",67,"n",45,7
"特别",67,"d",112,66
"特别",67,"d",106,66
"特意",67,"d",54,7
"调货",67,"vn",6,2
"通电",67,"j",58,5
"同步",67,"d",140,71
"投屏",67,"x",23,23
"外观",67,"n",126,165
"外观",67,"n",125,165
"外形",67,"n",124,118
"网速",67,"n",91,2
"无边",67,"d",128,1
"物流",67,"n",41,46
"洗衣机",67,"n",72,3
"喜欢",67,"v",114,62
"下单",67,"n",3,14
"鲜艳",67,"a",102,8
"相关联",67,"l",29,1
"小时",67,"n",57,3
"效果",67,"n",87,131
"效果",67,"n",130,131
"效果",67,"n",97,131
"效果",67,"n",19,131
"新",67,"a",33,5
"颜色",67,"n",101,14
"一点",67,"m",111,15
"一点点",67,"m",18,1
"音响效果",67,"n",104,4
"音效",67,"n",93,149
"音效",67,"n",133,149
"英寸",67,"n",13,9
"影院",67,"n",103,4
"语音",67,"n",24,66
"预约",67,"v",75,7
"运行",67,"v",89,133
"运行",67,"v",138,133
"运行",67,"v",136,133
"这款",67,"r",116,20
"支持",67,"v",22,28
"智能",67,"n",113,40
"智能",67,"n",27,40
"智能",67,"n",25,40
"智能",67,"n",31,40
"自营",67,"vn",39,12
"自营",67,"vn",61,12
"发展",68,"vn",19,3
"高大",68,"a",8,9
"广告",68,"n",21,14
"很大",68,"a",1,34
"价格",68,"n",12,51
"接受",68,"v",22,2
"惊喜",68,"a",11,4
"满意",68,"v",16,73
"毛病",68,"n",20,2
"美",68,"ns",7,1
"米粉",68,"nr",4,5
"气",68,"n",2,12
"清晰度",68,"n",14,39
"声音",68,"n",15,29
"手机",68,"n",5,29
"外观",68,"n",6,165
"希望",68,"v",10,21
"喜欢",68,"v",9,62
"优惠",68,"vn",13,7
"越来越",68,"d",17,4
"暂时",68,"d",18,5
"忠实",68,"a",3,1
"称",69,"v",17,1
"粉",69,"n",14,1
"更好",69,"d",26,5
"好多",69,"m",20,7
"好价",69,"x",5,1
"回到",69,"v",6,1
"近期",69,"t",4,1
"久",69,"a",12,7
"卡顿",69,"x",9,5
"路由器",69,"n",18,4
"满意",69,"v",23,73
"拿下",69,"v",3,1
"能用",69,"v",11,3
"手表",69,"n",19,1
"手机",69,"n",16,29
"添加",69,"v",21,1
"物美价廉",69,"l",24,6
"物美价廉",69,"l",1,6
"希望",69,"v",10,21
"希望",69,"v",25,21
"一点",69,"m",13,15
"一枚",69,"m",15,1
"一丝",69,"m",8,1
"一五",69,"m",2,1
"指纹锁",69,"n",22,1
"主页",69,"n",7,1
"不卡顿",70,"x",8,4
"尺寸",70,"n",13,137
"创新",70,"v",3,1
"大小",70,"b",14,115
"杜比",70,"nrt",28,16
"杜比",70,"nrt",11,16
"放",70,"v",15,6
"功能",70,"n",21,138
"功能",70,"n",19,138
"购买",70,"v",34,24
"好听",70,"v",30,3
"好用",70,"x",24,6
"画质",70,"n",26,44
"客厅",70,"n",16,22
"立体声",70,"d",31,4
"屏幕",70,"n",9,170
"屏幕",70,"n",5,170
"齐全",70,"nr",22,7
"清晰",70,"a",27,130
"速度",70,"n",7,167
"贴合",70,"v",4,1
"同步",70,"d",18,71
"外观",70,"n",2,165
"外形",70,"n",1,118
"喜欢",70,"v",25,62
"想要",70,"v",23,8
"效果",70,"n",20,131
"音效",70,"n",12,149
"音效",70,"n",10,149
"音效",70,"n",32,149
"音效",70,"n",29,149
"运行",70,"v",6,133
"正好",70,"a",17,18
"值得",70,"v",33,26
"产品",71,"n",38,32
"产品",71,"n",29,32
"尺寸",71,"n",1,137
"寸",71,"m",3,55
"大屏幕",71,"nr",4,3
"大小",71,"b",2,115
"电影",71,"n",16,22
"够",71,"zg",24,18
"关键",71,"n",8,5
"国货",71,"n",34,5
"很快",71,"d",21,87
"很快",71,"d",13,87
"家里",71,"s",26,63
"价格",71,"n",9,51
"老人",71,"n",27,16
"连接",71,"v",17,9
"满意",71,"v",31,73
"平板",71,"n",19,6
"平价",71,"n",37,1
"平面",71,"n",5,2
"平时",71,"t",14,4
"平时",71,"t",25,4
"屏幕",71,"n",11,170
"清晰",71,"a",12,130
"声音",71,"n",23,29
"实惠",71,"vn",10,25
"视觉效果",71,"n",6,6
"手机",71,"n",18,29
"特好",71,"d",7,1
"同步",71,"d",22,71
"网络",71,"n",15,24
"希望",71,"v",35,21
"喜欢",71,"v",30,62
"越做越",71,"v",36,6
"运营",71,"vn",20,2
"支持",71,"v",32,28
"支持",71,"v",33,28
"足够",71,"v",28,6
"帮",72,"v",13,9
"包装",72,"v",4,21
"包装",72,"v",2,21
"到货",72,"v",9,10
"服务态度",72,"n",12,20
"购买",72,"v",20,24
"好评",72,"v",15,19
"很快",72,"d",7,87
"快递",72,"v",10,36
"快递",72,"v",1,36
"联网",72,"nz",17,8
"两天",72,"m",8,3
"清晰",72,"a",18,130
"推荐",72,"v",19,27
"完好",72,"a",3,3
"物流",72,"n",6,46
"小哥",72,"n",11,18
"严实",72,"ad",5,5
"验货",72,"vn",14,2
"自动",72,"vn",16,2
"帮忙",73,"v",47,17
"边框",73,"n",32,48
"操作",73,"v",25,43
"产品",73,"n",16,32
"尺寸",73,"n",36,137
"尺寸",73,"n",38,137
"尺寸",73,"n",11,137
"大方",73,"n",4,15
"大小",73,"b",37,115
"大小",73,"b",12,115
"电影",73,"n",59,22
"分辨率",73,"n",22,18
"功能",73,"n",51,138
"功能",73,"n",14,138
"观看",73,"v",42,8
"合适",73,"a",39,35
"合适",73,"a",13,35
"合适",73,"a",43,35
"很薄",73,"a",35,7
"很薄",73,"a",33,7
"很快",73,"d",7,87
"厚度",73,"n",34,8
"检查",73,"vn",49,6
"简单",73,"a",26,54
"简约",73,"d",3,10
"距离",73,"n",40,9
"开箱",73,"n",48,3
"控制",73,"v",54,18
"老人家",73,"n",57,4
"两米",73,"m",41,1
"屏幕",73,"n",8,170
"屏幕",73,"n",19,170
"屏幕",73,"n",50,170
"清晰",73,"a",23,130
"师傅",73,"nr",46,67
"实在",73,"v",55,2
"手",73,"n",28,4
"送货",73,"v",45,53
"速度",73,"n",6,167
"太好了",73,"l",18,3
"太爽了",73,"l",56,1
"同步",73,"d",44,71
"外观",73,"n",2,165
"外观",73,"n",31,165
"外形",73,"n",30,118
"外形",73,"n",1,118
"喜欢",73,"v",29,62
"鲜艳",73,"a",21,8
"效果",73,"n",52,131
"效果",73,"n",15,131
"性能",73,"n",17,13
"颜色",73,"n",20,14
"遥控器",73,"n",24,31
"易上",73,"x",27,2
"音效",73,"n",9,149
"语音",73,"n",53,66
"运行",73,"v",5,133
"渣",73,"nt",10,1
"找",73,"v",58,5
"爱奇艺",74,"x",27,2
"搬出",74,"v",5,1
"搬进",74,"v",4,1
"保修",74,"v",58,1
"不爽",74,"a",49,1
"不在乎",74,"i",56,1
"操作",74,"v",14,43
"拆箱",74,"x",6,1
"产品",74,"n",70,32
"迟缓",74,"d",22,1
"寸",74,"m",15,55
"打游戏",74,"l",19,1
"登录",74,"v",29,1
"电脑",74,"n",72,4
"东西",74,"ns",75,14
"反应速度",74,"n",20,9
"反正",74,"d",67,1
"放心",74,"v",54,9
"服务",74,"vn",3,40
"感觉",74,"n",38,45
"感觉",74,"n",21,45
"感觉",74,"n",16,45
"高",74,"a",35,85
"高",74,"a",85,85
"更改",74,"v",10,1
"购买",74,"v",60,24
"观看",74,"v",26,8
"广告",74,"n",23,14
"毫不犹豫",74,"l",77,3
"合适",74,"a",17,35
"很大",74,"a",61,34
"很强",74,"x",42,5
"画面",74,"n",80,58
"画面感",74,"n",41,2
"换",74,"nz",76,5
"会员",74,"n",25,6
"会员",74,"n",28,6
"家里",74,"s",74,63
"检查",74,"vn",7,6
"见谅",74,"v",32,1
"惊艳",74,"a",43,3
"空调",74,"n",73,2
"灵敏度",74,"n",34,2
"模糊",74,"a",31,1
"内存",74,"n",39,10
"年",74,"m",53,5
"拍",74,"v",30,3
"配置",74,"v",84,13
"清晰",74,"a",65,130
"清晰",74,"a",81,130
"全保",74,"x",52,2
"热情",74,"n",9,4
"软件",74,"n",37,23
"色彩",74,"n",62,31
"上门",74,"ns",12,10
"师傅",74,"nr",8,67
"师傅",74,"nr",2,67
"时间",74,"n",11,14
"手机",74,"n",71,29
"售后",74,"n",46,7
"送货",74,"v",1,53
"太小",74,"n",40,1
"提示",74,"v",24,1
"同学",74,"n",45,24
"投影",74,"n",18,1
"图像",74,"n",64,11
"推荐",74,"v",59,27
"洗衣机",74,"n",55,3
"洗衣机",74,"n",50,3
"喜欢",74,"v",68,62
"下载",74,"v",36,8
"鲜艳",74,"a",63,8
"娴熟",74,"a",13,1
"小爱",74,"x",44,40
"信号",74,"n",66,1
"信赖",74,"n",69,9
"选择",74,"v",78,20
"一年",74,"m",47,4
"一年",74,"m",57,4
"一年",74,"m",51,4
"语音",74,"n",82,66
"这台",74,"x",79,5
"这台",74,"x",33,5
"真的",74,"d",48,51
"真心",74,"d",86,8
"智能",74,"n",83,40
"操作",75,"v",9,43
"超棒",75,"x",2,4
"超赞",75,"x",3,3
"合金",75,"n",14,1
"画质",75,"n",4,44
"控制",75,"v",8,18
"美中不足",75,"i",11,1
"清晰",75,"a",5,130
"塑料",75,"n",13,2
"完美",75,"a",15,18
"唯一",75,"b",10,3
"音效",75,"n",6,149
"语音",75,"n",7,66
"这款",75,"r",1,20
"支架",75,"n",12,3
"刺眼",76,"v",7,2
"动弹",76,"n",12,1
"挂架",76,"v",16,2
"好看",76,"v",4,29
"麻烦",76,"an",10,3
"密码",76,"n",9,2
"密码",76,"n",14,2
"柔和",76,"a",8,4
"色彩",76,"n",6,31
"设置",76,"vn",11,7
"送",76,"v",15,6
"完美",76,"a",5,18
"完美",76,"a",17,18
"物流",76,"n",1,46
"显示",76,"v",13,11
"窄边",76,"x",3,2
"质量",76,"n",2,33
"尺寸",77,"n",47,137
"尺寸",77,"n",26,137
"寸",77,"m",49,55
"大小",77,"b",48,115
"大小",77,"b",27,115
"服务",77,"vn",13,40
"高清",77,"nr",46,17
"挂",77,"v",17,7
"好看",77,"v",23,29
"好看",77,"v",33,29
"合适",77,"a",28,35
"很漂亮",77,"n",10,6
"很漂亮",77,"n",19,6
"活动",77,"vn",7,14
"家人",77,"n",11,7
"价格便宜",77,"n",6,4
"邻居",77,"v",22,2
"米",77,"q",1,7
"品牌",77,"n",2,8
"屏",77,"n",39,38
"屏幕",77,"n",29,170
"屏幕",77,"n",44,170
"屏幕",77,"n",42,170
"墙上",77,"s",18,3
"清晰",77,"a",45,130
"清晰",77,"a",8,130
"色泽",77,"n",15,3
"时尚",77,"n",38,18
"送货",77,"v",14,53
"速度",77,"n",35,167
"速度",77,"n",41,167
"同步进行",77,"j",25,1
"外观",77,"n",31,165
"外观",77,"n",37,165
"外观",77,"n",9,165
"外形",77,"n",32,118
"外形",77,"n",36,118
"喜欢",77,"v",20,62
"喜欢",77,"v",12,62
"下次",77,"t",21,4
"鲜艳",77,"a",16,8
"信赖",77,"n",4,9
"一台",77,"m",24,8
"音效",77,"n",30,149
"音效",77,"n",43,149
"运行",77,"v",34,133
"运行",77,"v",40,133
"值得",77,"v",3,26
"质量",77,"n",5,33
"帮忙",78,"v",118,17
"帮忙",78,"v",16,17
"帮忙",78,"v",83,17
"帮忙",78,"v",101,17
"薄厚",78,"a",59,2
"背板",78,"n",71,2
"边框",78,"n",93,48
"边框",78,"n",110,48
"便宜",78,"a",120,12
"便宜",78,"a",103,12
"表现",78,"v",30,3
"不到",78,"v",43,5
"尺寸",78,"n",57,137
"尺寸",78,"n",132,137
"寸",78,"m",12,55
"寸",78,"m",95,55
"寸",78,"m",134,55
"寸",78,"m",112,55
"大屏幕",78,"nr",135,3
"大小",78,"b",133,115
"大小",78,"b",96,115
"大小",78,"b",113,115
"当天",78,"t",20,15
"地板",78,"n",79,2
"第二天",78,"m",3,12
"电线",78,"n",72,2
"反应速度",78,"n",127,9
"放在",78,"v",69,18
"费用",78,"n",119,4
"费用",78,"n",102,4
"干净",78,"a",85,3
"高",78,"a",38,85
"功能",78,"n",140,138
"管中",78,"x",75,2
"好看",78,"v",92,29
"好看",78,"v",124,29
"好看",78,"v",109,29
"很大",78,"a",10,34
"很快",78,"d",128,87
"很快",78,"d",7,87
"很快",78,"d",27,87
"很快",78,"d",25,87
"很爽",78,"a",13,10
"很窄",78,"a",111,13
"很窄",78,"a",94,13
"灰",78,"n",80,2
"活动",78,"vn",52,14
"货",78,"n",18,5
"机",78,"n",8,28
"机",78,"n",1,28
"价格",78,"n",114,51
"价格",78,"n",97,51
"价位",78,"n",34,12
"接口",78,"v",68,7
"接口",78,"v",64,7
"京东",78,"ns",4,79
"京东",78,"ns",99,79
"京东",78,"ns",116,79
"久",78,"a",50,7
"开机",78,"n",24,20
"快递",78,"v",5,36
"快速",78,"d",42,7
"联网",78,"nz",26,8
"流畅",78,"a",63,32
"买到",78,"v",44,5
"满意",78,"v",139,73
"满意",78,"v",142,73
"没想到",78,"l",11,2
"评价",78,"n",88,11
"评价",78,"n",105,11
"屏幕",78,"n",129,170
"屏幕",78,"n",19,170
"屏幕",78,"n",29,170
"期间",78,"f",53,2
"墙体",78,"n",74,2
"清晰",78,"a",32,130
"清晰度",78,"n",58,39
"确实",78,"ad",108,14
"确实",78,"ad",91,14
"入手",78,"v",54,10
"师傅",78,"nr",15,67
"师傅",78,"nr",137,67
"师傅",78,"nr",76,67
"始终",78,"d",60,3
"试",78,"v",39,9
"视频",78,"n",31,16
"收拾",78,"v",84,2
"手法",78,"n",77,2
"手机",78,"n",40,29
"熟练",78,"a",78,2
"送货",78,"v",138,53
"送货员",78,"l",100,4
"送货员",78,"l",117,4
"速度",78,"n",6,167
"速度",78,"n",126,167
"算是",78,"v",36,4
"同步",78,"d",136,71
"投屏",78,"x",41,23
"推荐",78,"v",45,27
"外观",78,"n",107,165
"外观",78,"n",90,165
"外观",78,"n",122,165
"外形",78,"n",123,118
"外形",78,"n",121,118
"晚上",78,"t",21,8
"位置",78,"v",67,4
"我家",78,"r",66,8
"无线网",78,"n",23,2
"系统",78,"n",62,20
"下边",78,"f",70,2
"下单",78,"n",2,14
"先说",78,"x",89,3
"先说",78,"x",106,3
"想买个",78,"x",46,3
"小兄弟",78,"nr",86,2
"效果",78,"n",141,131
"性价比",78,"n",37,66
"验",78,"v",17,2
"一到",78,"x",14,1
"一个多月",78,"m",87,2
"一个多月",78,"m",104,2
"音效",78,"n",130,149
"音质",78,"n",131,30
"隐藏",78,"v",73,2
"臃肿",78,"a",61,2
"优惠",78,"vn",115,7
"优惠",78,"vn",98,7
"游戏",78,"n",48,14
"运行",78,"v",125,133
"这款",78,"r",55,20
"这款",78,"r",33,20
"真",78,"d",28,6
"真的",78,"d",9,51
"真的",78,"d",56,51
"中",78,"f",35,8
"终于",78,"d",51,8
"主动",78,"b",82,4
"主机",78,"b",47,2
"琢磨",78,"v",49,3
"走",78,"v",81,5
"组装",78,"v",22,1
"左侧",78,"f",65,2
"超",79,"v",4,13
"尺寸",79,"n",8,137
"尺寸",79,"n",6,137
"大客厅",79,"n",9,1
"大小",79,"b",7,115
"合适",79,"a",10,35
"金属外壳",79,"nz",3,1
"亮丽",79,"a",5,3
"屏幕",79,"n",16,170
"速度",79,"n",12,167
"速度",79,"n",14,167
"算",79,"v",15,4
"外观",79,"n",2,165
"外形",79,"n",1,118
"音效",79,"n",18,149
"音效",79,"n",17,149
"运行",79,"v",13,133
"运行",79,"v",11,133
"播放",80,"v",20,16
"播放",80,"v",28,16
"操作",80,"v",23,43
"超薄",80,"a",4,15
"超值",80,"v",9,6
"尺寸",80,"n",15,137
"尺寸",80,"n",13,137
"大小",80,"b",14,115
"大小",80,"b",16,115
"高",80,"a",19,85
"功能",80,"n",25,138
"好多",80,"m",12,7
"画质",80,"n",21,44
"价位",80,"n",8,12
"满意",80,"v",29,73
"漂亮",80,"a",3,25
"屏幕",80,"n",10,170
"清晰",80,"a",22,130
"色彩",80,"n",5,31
"速度",80,"n",7,167
"外观",80,"n",2,165
"外形",80,"n",1,118
"想",80,"v",26,15
"性价比",80,"n",18,66
"一说",80,"x",27,1
"音效",80,"n",11,149
"语音",80,"n",24,66
"运行",80,"v",6,133
"正合适",80,"a",17,2
"包装",81,"v",8,21
"尺寸",81,"n",16,137
"寸",81,"m",7,55
"杜比",81,"nrt",22,16
"放下",81,"v",13,2
"好评",81,"v",18,19
"很棒",81,"a",24,29
"很爽",81,"a",21,10
"价格",81,"n",26,51
"检验",81,"vn",2,2
"轿车",81,"n",10,1
"经典影视",81,"n",19,1
"老家",81,"n",6,6
"裸机",81,"b",14,1
"农村",81,"n",5,2
"排放",81,"v",11,1
"配上",81,"v",25,3
"屏幕",81,"n",3,170
"视觉效果",81,"n",20,6
"送货上门",81,"l",1,4
"拖回",81,"v",4,1
"系统",81,"n",17,20
"音效",81,"n",23,149
"真大",81,"a",9,1
"只能",81,"v",12,2
"转运",81,"v",15,1
"包括",82,"v",92,1
"边框",82,"n",24,48
"操作",82,"v",18,43
"产品",82,"n",110,32
"产品",82,"n",95,32
"超",82,"v",75,13
"超清盒",82,"x",79,1
"超赞",82,"x",69,3
"尺寸",82,"n",22,137
"尺寸",82,"n",59,137
"大气",82,"n",44,28
"大小",82,"b",60,115
"点",82,"m",70,5
"电器",82,"n",87,9
"电信",82,"n",78,2
"电子产品",82,"n",35,1
"东西",82,"ns",96,14
"东西",82,"ns",91,14
"发展",82,"vn",36,3
"方便快捷",82,"z",41,1
